H.CapsLock,UD.CapsLock,H.t,UD.t,H.h,UD.h,H.e,UD.e,H.space,UD.space,H.q,UD.q,H.u,UD.u,H.i,UD.i,H.c,UD.c,H.k,UD.k,H.b,UD.b,H.r,UD.r,H.o,UD.o,H.w,UD.w,H.n,UD.n,H.f,UD.f,H.x,UD.x,H.j,UD.j,H.m,UD.m,H.p,UD.p,H.s,UD.s,H.v,UD.v,H.l,UD.l,H.a,UD.a,H.z,UD.z,H.y,UD.y,H.d,UD.d,H.g,UD.g,H..,UD..,"H.,","UD.,",H.Backspace,UD.Backspace,H.Return,UD.Return,H.-,UD.-,H.=,UD.=,H.4,UD.4,H.@,UD.@,H.Shift,UD.Shift,H.2,UD.2,H.0,UD.0,H.3,UD.3,H.Key.num_lock,UD.Key.num_lock,H.',UD.',H.nan,UD.nan,H.Right,UD.Right,H.Left,UD.Left,H.1,UD.1,H.5,UD.5,H.6,UD.6
0.0,0.0,0.0,0.0006185723877126121,0.0,0.0,0.0,0.006294196141118848,0.0,0.0008747417808097656,0.0,0.0,0.0,0.012003833188089777,0.0,0.00537979731723879,0.0,0.0028635389017246677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015652200041413423,0.0,0.009813502281124462,0.0,0.0168476543550052,0.0,0.0,0.0,0.016461842907550536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004170780234552297,0.0,0.0,0.0,0.00443937902965882,0.35827333033862,0.08049530241739809,0.0,0.0,0.0,0.0,0.0,0.02788404349049041,0.0,8.454672617803427e-06,0.0,0.0,0.0,0.0037164385059782323,0.0,0.0058973198672263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3790791697305107,0.0,0.9979187335834345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011686590370351342,0.0,0.0
0.0,0.0,0.0,0.0006185723877126121,0.0,0.0,0.0,0.006294196141118848,0.0,0.0008747417808097656,0.0,0.0,0.0,0.012003833188089777,0.0,0.00537979731723879,0.0,0.0028635389017246677,0.0,0.0,0.9005977059665818,0.09348012016148824,0.0,0.0,0.0,0.015652200041413423,0.0,0.009813502281124462,0.0,0.0168476543550052,0.0,0.0,0.0,0.016461842907550536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004170780234552297,0.0,0.0,0.0,0.00443937902965882,0.0,0.0014740909962809303,0.0,0.0,0.0,0.0,0.0,0.02788404349049041,0.0,8.454672617803427e-06,0.0,0.0,0.0,0.0037164385059782323,0.0,0.0058973198672263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3790791697305107,0.0,0.9979187335834345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011686590370351342,0.0,0.0
0.0,0.0,0.0,0.0006185723877126121,0.0,0.0,0.0,0.006294196141118848,0.0,0.0008747417808097656,0.0,0.0,0.0,0.012003833188089777,0.0,0.00537979731723879,0.0,0.0028635389017246677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015652200041413423,0.0,0.009813502281124462,0.0,0.0168476543550052,0.0,0.0,0.0,0.016461842907550536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004170780234552297,0.0,0.0,0.0,0.00443937902965882,0.754240905422357,0.051115001209619426,0.0,0.0,0.0,0.0,0.0,0.02788404349049041,0.0,8.454672617803427e-06,0.0,0.0,0.0,0.0037164385059782323,0.0,0.0058973198672263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3790791697305107,0.0,0.9979187335834345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011686590370351342,0.0,0.0
0.0,0.0,0.0,0.0006185723877126121,0.0,0.0,0.0,0.006294196141118848,0.0,0.0008747417808097656,0.0,0.0,0.0,0.012003833188089777,0.0,0.00537979731723879,0.0,0.0028635389017246677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015652200041413423,0.0,0.009813502281124462,0.0,0.0168476543550052,0.0,0.0,0.0,0.016461842907550536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004170780234552297,0.0,0.0,0.0,0.00443937902965882,0.0,0.0014740909962809303,0.0,0.0,0.0,0.0,0.0,0.02788404349049041,0.0,8.454672617803427e-06,0.0,0.0,0.0,0.0037164385059782323,0.36803323479199374,0.17266764147487676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3790791697305107,0.0,0.9979187335834345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011686590370351342,0.0,0.0
0.0,0.0,0.0,0.0006185723877126121,0.0,0.0,0.0,0.006294196141118848,0.0,0.0008747417808097656,0.0,0.0,0.0,0.012003833188089777,0.0,0.00537979731723879,0.0,0.0028635389017246677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015652200041413423,0.0,0.009813502281124462,0.0,0.0168476543550052,0.0,0.0,0.0,0.016461842907550536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004170780234552297,0.0,0.0,0.0,0.00443937902965882,0.0,0.0014740909962809303,0.0,0.0,0.0,0.0,0.0,0.02788404349049041,0.0,8.454672617803427e-06,0.0,0.0,0.0,0.0037164385059782323,0.5457232945616718,0.06564830706759793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3790791697305107,0.0,0.9979187335834345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011686590370351342,0.0,0.0
0.0,0.0,0.0,0.0006185723877126121,0.0,0.0,0.0,0.006294196141118848,0.0,0.0008747417808097656,0.0,0.0,0.0,0.012003833188089777,0.0,0.00537979731723879,0.0,0.0028635389017246677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015652200041413423,0.0,0.009813502281124462,0.0,0.0168476543550052,0.0,0.0,0.0,0.016461842907550536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004170780234552297,0.0,0.0,0.0,0.00443937902965882,0.0,0.0014740909962809303,0.0,0.0,0.0,0.0,0.0,0.02788404349049041,0.0,8.454672617803427e-06,0.0,0.0,0.0,0.0037164385059782323,0.5550213657082927,0.07228708603749118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3790791697305107,0.0,0.9979187335834345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011686590370351342,0.0,0.0
0.0,0.0,0.0,0.0006185723877126121,0.0,0.0,0.0,0.006294196141118848,0.0,0.0008747417808097656,0.0,0.0,0.0,0.012003833188089777,0.0,0.00537979731723879,0.0,0.0028635389017246677,0.0,0.0,0.7649264342698061,0.054577251940041135,0.0,0.0,0.0,0.015652200041413423,0.0,0.009813502281124462,0.0,0.0168476543550052,0.0,0.0,0.0,0.016461842907550536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004170780234552297,0.0,0.0,0.0,0.00443937902965882,0.0,0.0014740909962809303,0.0,0.0,0.0,0.0,0.0,0.02788404349049041,0.0,8.454672617803427e-06,0.0,0.0,0.0,0.0037164385059782323,0.0,0.0058973198672263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3790791697305107,0.0,0.9979187335834345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011686590370351342,0.0,0.0
0.0,0.0,0.0,0.0006185723877126121,0.0,0.0,0.0,0.006294196141118848,0.0,0.0008747417808097656,0.0,0.0,0.0,0.012003833188089777,0.0,0.00537979731723879,0.0,0.0028635389017246677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015652200041413423,0.0,0.009813502281124462,0.0,0.0168476543550052,0.0,0.0,0.0,0.016461842907550536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004170780234552297,0.0,0.0,0.0,0.00443937902965882,0.8579760335954643,0.05097819057699337,0.0,0.0,0.0,0.0,0.0,0.02788404349049041,0.0,8.454672617803427e-06,0.0,0.0,0.0,0.0037164385059782323,0.0,0.0058973198672263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3790791697305107,0.0,0.9979187335834345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011686590370351342,0.0,0.0
0.0,0.0,0.0,0.0006185723877126121,0.0,0.0,0.0,0.006294196141118848,0.0,0.0008747417808097656,0.0,0.0,0.0,0.012003833188089777,0.0,0.00537979731723879,0.0,0.0028635389017246677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015652200041413423,0.0,0.009813502281124462,0.0,0.0168476543550052,0.0,0.0,0.0,0.016461842907550536,0.0,0.0,0.0,0.0,0.0,0.0,0.9603740596057585,0.09824184163347201,0.0,0.0,0.0,0.00443937902965882,0.0,0.0014740909962809303,0.0,0.0,0.0,0.0,0.0,0.02788404349049041,0.0,8.454672617803427e-06,0.0,0.0,0.0,0.0037164385059782323,0.0,0.0058973198672263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3790791697305107,0.0,0.9979187335834345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011686590370351342,0.0,0.0
0.0,0.0,0.0,0.0006185723877126121,0.0,0.0,0.7033371446289797,0.14662361393983306,0.0,0.0008747417808097656,0.0,0.0,0.0,0.012003833188089777,0.0,0.00537979731723879,0.0,0.0028635389017246677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015652200041413423,0.0,0.009813502281124462,0.0,0.0168476543550052,0.0,0.0,0.0,0.016461842907550536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004170780234552297,0.0,0.0,0.0,0.00443937902965882,0.0,0.0014740909962809303,0.0,0.0,0.0,0.0,0.0,0.02788404349049041,0.0,8.454672617803427e-06,0.0,0.0,0.0,0.0037164385059782323,0.0,0.0058973198672263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3790791697305107,0.0,0.9979187335834345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011686590370351342,0.0,0.0
0.0,0.0,0.0,0.0006185723877126121,0.0,0.0,0.0,0.006294196141118848,0.0,0.0008747417808097656,0.0,0.0,0.0,0.012003833188089777,0.0,0.00537979731723879,0.0,0.0028635389017246677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015652200041413423,0.0,0.009813502281124462,0.0,0.0168476543550052,0.0,0.0,0.0,0.016461842907550536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004170780234552297,0.0,0.0,0.0,0.00443937902965882,0.0,0.0014740909962809303,0.0,0.0,0.0,0.0,0.7769261477045909,0.17194199884195216,0.0,8.454672617803427e-06,0.0,0.0,0.0,0.0037164385059782323,0.0,0.0058973198672263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3790791697305107,0.0,0.9979187335834345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011686590370351342,0.0,0.0
0.0,0.0,0.0,0.0006185723877126121,0.0,0.0,0.0,0.006294196141118848,0.641126754941776,0.014008649303054708,0.0,0.0,0.0,0.012003833188089777,0.0,0.00537979731723879,0.0,0.0028635389017246677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015652200041413423,0.0,0.009813502281124462,0.0,0.0168476543550052,0.0,0.0,0.0,0.016461842907550536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004170780234552297,0.0,0.0,0.0,0.00443937902965882,0.0,0.0014740909962809303,0.0,0.0,0.0,0.0,0.0,0.02788404349049041,0.0,8.454672617803427e-06,0.0,0.0,0.0,0.0037164385059782323,0.0,0.0058973198672263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3790791697305107,0.0,0.9979187335834345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011686590370351342,0.0,0.0
0.0,0.0,0.0,0.0006185723877126121,0.0,0.0,0.0,0.006294196141118848,0.0,0.0008747417808097656,0.0,0.0,0.0,0.012003833188089777,0.0,0.00537979731723879,0.0,0.0028635389017246677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015652200041413423,0.0,0.009813502281124462,0.0,0.0168476543550052,0.0,0.0,0.0,0.016461842907550536,0.0,0.0,0.0,0.0,0.0,0.0,0.76562328281264,0.5941317064887499,0.0,0.0,0.0,0.00443937902965882,0.0,0.0014740909962809303,0.0,0.0,0.0,0.0,0.0,0.02788404349049041,0.0,8.454672617803427e-06,0.0,0.0,0.0,0.0037164385059782323,0.0,0.0058973198672263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3790791697305107,0.0,0.9979187335834345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011686590370351342,0.0,0.0
0.0,0.0,0.0,0.0006185723877126121,0.0,0.0,0.0,0.006294196141118848,0.0,0.0008747417808097656,0.0,0.0,0.0,0.012003833188089777,0.0,0.00537979731723879,0.0,0.0028635389017246677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015652200041413423,0.0,0.009813502281124462,0.0,0.0168476543550052,0.0,0.0,0.0,0.016461842907550536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004170780234552297,0.0,0.0,0.0,0.00443937902965882,0.0,0.0014740909962809303,0.0,0.0,0.7333888370694983,0.2308979932793657,0.0,0.02788404349049041,0.0,8.454672617803427e-06,0.0,0.0,0.0,0.0037164385059782323,0.0,0.0058973198672263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3790791697305107,0.0,0.9979187335834345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011686590370351342,0.0,0.0
0.0,0.0,0.0,0.0006185723877126121,0.0,0.0,0.0,0.006294196141118848,0.0,0.0008747417808097656,0.0,0.0,0.0,0.012003833188089777,0.0,0.00537979731723879,0.0,0.0028635389017246677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015652200041413423,0.0,0.009813502281124462,0.0,0.0168476543550052,0.0,0.0,0.0,0.016461842907550536,0.0,0.0,0.0,0.0,0.0,0.0,0.8470551797863941,0.047633285320730065,0.0,0.0,0.0,0.00443937902965882,0.0,0.0014740909962809303,0.0,0.0,0.0,0.0,0.0,0.02788404349049041,0.0,8.454672617803427e-06,0.0,0.0,0.0,0.0037164385059782323,0.0,0.0058973198672263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3790791697305107,0.0,0.9979187335834345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011686590370351342,0.0,0.0
0.0,0.0,0.637383765506123,0.02381424173624942,0.0,0.0,0.0,0.006294196141118848,0.0,0.0008747417808097656,0.0,0.0,0.0,0.012003833188089777,0.0,0.00537979731723879,0.0,0.0028635389017246677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015652200041413423,0.0,0.009813502281124462,0.0,0.0168476543550052,0.0,0.0,0.0,0.016461842907550536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004170780234552297,0.0,0.0,0.0,0.00443937902965882,0.0,0.0014740909962809303,0.0,0.0,0.0,0.0,0.0,0.02788404349049041,0.0,8.454672617803427e-06,0.0,0.0,0.0,0.0037164385059782323,0.0,0.0058973198672263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3790791697305107,0.0,0.9979187335834345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011686590370351342,0.0,0.0
0.0,0.0,0.0,0.0006185723877126121,0.0,0.0,0.6709656789597097,0.10898813171543786,0.0,0.0008747417808097656,0.0,0.0,0.0,0.012003833188089777,0.0,0.00537979731723879,0.0,0.0028635389017246677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015652200041413423,0.0,0.009813502281124462,0.0,0.0168476543550052,0.0,0.0,0.0,0.016461842907550536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004170780234552297,0.0,0.0,0.0,0.00443937902965882,0.0,0.0014740909962809303,0.0,0.0,0.0,0.0,0.0,0.02788404349049041,0.0,8.454672617803427e-06,0.0,0.0,0.0,0.0037164385059782323,0.0,0.0058973198672263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3790791697305107,0.0,0.9979187335834345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011686590370351342,0.0,0.0
0.0,0.0,0.0,0.0006185723877126121,0.0,0.0,0.0,0.006294196141118848,0.0,0.0008747417808097656,0.0,0.0,0.0,0.012003833188089777,0.0,0.00537979731723879,0.0,0.0028635389017246677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015652200041413423,0.0,0.009813502281124462,0.0,0.0168476543550052,0.0,0.0,0.0,0.016461842907550536,0.0,0.0,0.812626376602275,0.08015694149253508,0.0,0.0,0.0,0.004170780234552297,0.0,0.0,0.0,0.00443937902965882,0.0,0.0014740909962809303,0.0,0.0,0.0,0.0,0.0,0.02788404349049041,0.0,8.454672617803427e-06,0.0,0.0,0.0,0.0037164385059782323,0.0,0.0058973198672263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3790791697305107,0.0,0.9979187335834345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011686590370351342,0.0,0.0
0.0,0.0,0.0,0.0006185723877126121,0.0,0.0,0.0,0.006294196141118848,0.0,0.0008747417808097656,0.0,0.0,0.0,0.012003833188089777,0.0,0.00537979731723879,0.0,0.0028635389017246677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015652200041413423,0.0,0.009813502281124462,0.0,0.0168476543550052,0.0,0.0,0.0,0.016461842907550536,0.0,0.0,0.0,0.0,0.0,0.0,0.7996782927535944,0.06745976713200898,0.0,0.0,0.0,0.00443937902965882,0.0,0.0014740909962809303,0.0,0.0,0.0,0.0,0.0,0.02788404349049041,0.0,8.454672617803427e-06,0.0,0.0,0.0,0.0037164385059782323,0.0,0.0058973198672263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3790791697305107,0.0,0.9979187335834345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011686590370351342,0.0,0.0
0.0,0.0,0.0,0.0006185723877126121,0.0,0.0,0.0,0.006294196141118848,0.0,0.0008747417808097656,0.0,0.0,0.0,0.012003833188089777,0.0,0.00537979731723879,0.0,0.0028635389017246677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015652200041413423,0.0,0.009813502281124462,0.0,0.0168476543550052,0.0,0.0,0.0,0.016461842907550536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004170780234552297,0.0,0.0,0.0,0.00443937902965882,0.0,0.0014740909962809303,0.0,0.0,0.0,0.0,0.0,0.02788404349049041,0.0,8.454672617803427e-06,0.7092750191218115,0.20357615047688485,0.0,0.0037164385059782323,0.0,0.0058973198672263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3790791697305107,0.0,0.9979187335834345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011686590370351342,0.0,0.0
0.0,0.0,0.0,0.0006185723877126121,0.0,0.0,0.0,0.006294196141118848,0.8409391620184202,0.028604554794252644,0.0,0.0,0.0,0.012003833188089777,0.0,0.00537979731723879,0.0,0.0028635389017246677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015652200041413423,0.0,0.009813502281124462,0.0,0.0168476543550052,0.0,0.0,0.0,0.016461842907550536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004170780234552297,0.0,0.0,0.0,0.00443937902965882,0.0,0.0014740909962809303,0.0,0.0,0.0,0.0,0.0,0.02788404349049041,0.0,8.454672617803427e-06,0.0,0.0,0.0,0.0037164385059782323,0.0,0.0058973198672263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3790791697305107,0.0,0.9979187335834345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011686590370351342,0.0,0.0
0.8345671007635664,1.0,0.0,0.0006185723877126121,0.0,0.0,0.0,0.006294196141118848,0.0,0.0008747417808097656,0.0,0.0,0.0,0.012003833188089777,0.0,0.00537979731723879,0.0,0.0028635389017246677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015652200041413423,0.0,0.009813502281124462,0.0,0.0168476543550052,0.0,0.0,0.0,0.016461842907550536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004170780234552297,0.0,0.0,0.0,0.00443937902965882,0.0,0.0014740909962809303,0.0,0.0,0.0,0.0,0.0,0.02788404349049041,0.0,8.454672617803427e-06,0.0,0.0,0.0,0.0037164385059782323,0.0,0.0058973198672263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3790791697305107,0.0,0.9979187335834345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011686590370351342,0.0,0.0
0.0,0.0,0.0,0.0006185723877126121,0.0,0.0,0.0,0.006294196141118848,0.0,0.0008747417808097656,0.0,0.0,0.0,0.012003833188089777,0.0,0.00537979731723879,0.0,0.0028635389017246677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015652200041413423,0.0,0.009813502281124462,0.0,0.0168476543550052,0.0,0.0,0.0,0.016461842907550536,0.0,0.0,0.0,0.0,0.0,0.0,0.9577764234546563,0.18801236519054226,0.0,0.0,0.0,0.00443937902965882,0.0,0.0014740909962809303,0.0,0.0,0.0,0.0,0.0,0.02788404349049041,0.0,8.454672617803427e-06,0.0,0.0,0.0,0.0037164385059782323,0.0,0.0058973198672263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3790791697305107,0.0,0.9979187335834345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011686590370351342,0.0,0.0
0.7709928453938769,0.13074089670744252,0.0,0.0006185723877126121,0.0,0.0,0.0,0.006294196141118848,0.0,0.0008747417808097656,0.0,0.0,0.0,0.012003833188089777,0.0,0.00537979731723879,0.0,0.0028635389017246677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015652200041413423,0.0,0.009813502281124462,0.0,0.0168476543550052,0.0,0.0,0.0,0.016461842907550536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004170780234552297,0.0,0.0,0.0,0.00443937902965882,0.0,0.0014740909962809303,0.0,0.0,0.0,0.0,0.0,0.02788404349049041,0.0,8.454672617803427e-06,0.0,0.0,0.0,0.0037164385059782323,0.0,0.0058973198672263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3790791697305107,0.0,0.9979187335834345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011686590370351342,0.0,0.0
0.0,0.0,0.5650834529262584,0.018837766485592402,0.0,0.0,0.0,0.006294196141118848,0.0,0.0008747417808097656,0.0,0.0,0.0,0.012003833188089777,0.0,0.00537979731723879,0.0,0.0028635389017246677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015652200041413423,0.0,0.009813502281124462,0.0,0.0168476543550052,0.0,0.0,0.0,0.016461842907550536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004170780234552297,0.0,0.0,0.0,0.00443937902965882,0.0,0.0014740909962809303,0.0,0.0,0.0,0.0,0.0,0.02788404349049041,0.0,8.454672617803427e-06,0.0,0.0,0.0,0.0037164385059782323,0.0,0.0058973198672263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3790791697305107,0.0,0.9979187335834345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011686590370351342,0.0,0.0
0.0,0.0,0.0,0.0006185723877126121,0.0,0.0,0.0,0.006294196141118848,0.0,0.0008747417808097656,0.0,0.0,0.0,0.012003833188089777,0.4867791044602731,0.06393525171897062,0.0,0.0028635389017246677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015652200041413423,0.0,0.009813502281124462,0.0,0.0168476543550052,0.0,0.0,0.0,0.016461842907550536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004170780234552297,0.0,0.0,0.0,0.00443937902965882,0.0,0.0014740909962809303,0.0,0.0,0.0,0.0,0.0,0.02788404349049041,0.0,8.454672617803427e-06,0.0,0.0,0.0,0.0037164385059782323,0.0,0.0058973198672263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3790791697305107,0.0,0.9979187335834345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011686590370351342,0.0,0.0
0.0,0.0,0.0,0.0006185723877126121,0.0,0.0,0.0,0.006294196141118848,0.0,0.0008747417808097656,0.0,0.0,0.8623027948018299,0.009592398130545474,0.0,0.00537979731723879,0.0,0.0028635389017246677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015652200041413423,0.0,0.009813502281124462,0.0,0.0168476543550052,0.0,0.0,0.0,0.016461842907550536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004170780234552297,0.0,0.0,0.0,0.00443937902965882,0.0,0.0014740909962809303,0.0,0.0,0.0,0.0,0.0,0.02788404349049041,0.0,8.454672617803427e-06,0.0,0.0,0.0,0.0037164385059782323,0.0,0.0058973198672263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3790791697305107,0.0,0.9979187335834345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011686590370351342,0.0,0.0
