x,y,timestamp,dx,dy,dt,speed,acceleration
853,357,1738371710.1519356,3.0,-1.0,0.0014891624450683594,0.04707012487992315,0.12243729420513776
856,356,1738371710.152942,3.0,-1.0,0.0010063648223876953,0.06965174129353234,0.1288810611303556
860,355,1738371710.1539617,4.0,-1.0,0.0010197162628173828,0.08962569591440629,0.12839364626018587
861,355,1738371710.154966,1.0,0.0,0.0010044574737548828,0.022067639024198994,0.11354642041475824
864,354,1738371710.1559713,3.0,-1.0,0.0010051727294921875,0.06973434535104366,0.13315209735378314
867,354,1738371710.1559713,3.0,0.0,0.0012884140014648438,0.05161230377995023,0.12264029247312584
870,353,1738371710.1572597,3.0,-1.0,0.0012884140014648438,0.05440414507772021,0.12541536711487417
872,352,1738371710.158453,2.0,-1.0,0.0011932849884033203,0.041536342391377615,0.12320136306403442
877,350,1738371710.159512,5.0,-2.0,0.0010590553283691406,0.11271138207074205,0.13653450536735334
880,350,1738371710.160515,3.0,0.0,0.0010030269622802734,0.06629733530469481,0.11713390018154843
883,349,1738371710.1620336,3.0,-1.0,0.0015184879302978516,0.046161092793217146,0.12277785872446477
886,348,1738371710.1625462,3.0,-1.0,0.0005125999450683594,0.13674418604651165,0.1552558413115969
889,347,1738371710.1635098,3.0,-1.0,0.0009636878967285156,0.0727362691736764,0.1136897701668815
891,347,1738371710.1645794,2.0,0.0,0.0010695457458496094,0.04144938172489984,0.12004389803008601
893,347,1738371710.1655822,2.0,0.0,0.0010027885437011719,0.0442087319110558,0.12551534385816662
895,345,1738371710.167062,2.0,-2.0,0.0014798641204833984,0.042365328524887266,0.12483195814787079
898,344,1738371710.168065,3.0,-1.0,0.0010030269622802734,0.06988352745424294,0.1297352400211283
901,343,1738371710.168065,3.0,-1.0,0.0014278888702392578,0.049089998330272167,0.12255531813514442
904,343,1738371710.169493,3.0,0.0,0.0014278888702392578,0.04657086151725681,0.12474330126370037
909,342,1738371710.170496,5.0,-1.0,0.0010030269622802734,0.11268380213928088,0.13631349895964118
912,340,1738371710.171999,3.0,-2.0,0.00150299072265625,0.05317442496496615,0.11827591577613057
915,339,1738371710.1725085,3.0,-1.0,0.0005095005035400391,0.13757604117922323,0.1533654593382211
920,339,1738371710.1740625,5.0,0.0,0.0015540122985839844,0.0713186278068045,0.11775579012637451
922,338,1738371710.1746104,2.0,-1.0,0.0005478858947753906,0.09046535842856614,0.131019393803656
925,337,1738371710.175589,3.0,-1.0,0.000978708267211914,0.07161997563946407,0.12175301232052128
926,336,1738371710.1766243,1.0,-1.0,0.0010352134704589844,0.030281160082217328,0.1182180160534215
930,336,1738371710.1779854,4.0,0.0,0.0013611316680908203,0.06513992868029453,0.12942323450594237
933,335,1738371710.1789875,3.0,-1.0,0.0010020732879638672,0.06995003568879372,0.12586555238355418
936,334,1738371710.1800623,3.0,-1.0,0.0010747909545898438,0.06521739130434784,0.12429212362125369
940,333,1738371710.181001,4.0,-1.0,0.0009386539459228516,0.09736578649375559,0.13090021710002364
943,333,1738371710.1820076,3.0,0.0,0.0010066032409667969,0.06606179290072266,0.11972828104471939
944,333,1738371710.182515,1.0,0.0,0.000507354736328125,0.043689362410221026,0.11750620885256903
947,332,1738371710.183526,3.0,-1.0,0.0010111331939697266,0.06932327281301581,0.1293790460932707
950,330,1738371710.1845417,3.0,-2.0,0.0010156631469726562,0.07868816314064474,0.1266212508499867
953,330,1738371710.185544,3.0,0.0,0.0010023117065429688,0.06634464548688179,0.12293953091900424
956,328,1738371710.1869469,3.0,-2.0,0.0014028549194335938,0.05697001614193517,0.12390246726637986
961,328,1738371710.187951,5.0,0.0,0.0010042190551757812,0.11036439127368275,0.13413488686366207
964,327,1738371710.1889596,3.0,-1.0,0.0010085105895996094,0.06950354609929078,0.11811828094845862
968,326,1738371710.1889596,4.0,-1.0,0.001483917236328125,0.0615888659103335,0.12413307513605698
971,325,1738371710.1904435,3.0,-1.0,0.001483917236328125,0.04723650385604114,0.12339139736136497
974,324,1738371710.192101,3.0,-1.0,0.0016574859619140625,0.04228998849252014,0.12453471088875194
978,324,1738371710.1926048,4.0,0.0,0.0005037784576416016,0.1759980373098918,0.17041957702169436
979,324,1738371710.193815,1.0,0.0,0.0012102127075195312,0.018315792594355864,0.10276997741675128
982,323,1738371710.1948287,3.0,-1.0,0.0010137557983398438,0.0691439322671684,0.13361660300820818
986,322,1738371710.1959023,4.0,-1.0,0.001073598861694336,0.08512749309924844,0.12759014554348522
989,321,1738371710.1969056,3.0,-1.0,0.001003265380859375,0.06986692015209126,0.12244445454957387
993,321,1738371710.1982818,4.0,0.0,0.0013761520385742188,0.06442894193274452,0.12436935218460607
995,321,1738371710.1993608,2.0,0.0,0.0010790824890136719,0.04108305930576684,0.12134619930262083
998,320,1738371710.1993608,3.0,-1.0,0.0010349750518798828,0.06772633033863165,0.12944593364793022
1002,319,1738371710.2003958,4.0,-1.0,0.0010349750518798828,0.08830433112783131,0.12844405364564135
1005,319,1738371710.2018998,3.0,0.0,0.0015039443969726562,0.04421574027058514,0.12003316070209623
1011,317,1738371710.202902,6.0,-2.0,0.0010023117065429688,0.13986679352997147,0.14135973993204679
1012,317,1738371710.2039814,1.0,0.0,0.0010793209075927734,0.02053699209387019,0.10614352536253008
1015,316,1738371710.205131,3.0,-1.0,0.0011496543884277344,0.06097055163832435,0.13105762407691104
1018,316,1738371710.205131,3.0,0.0,0.0010826587677001953,0.061421028325666385,0.1251160499788295
1022,316,1738371710.2062137,4.0,0.0,0.0010826587677001953,0.08189470443422185,0.1282778711910453
1025,315,1738371710.2073498,3.0,-1.0,0.0011360645294189453,0.06169989506820567,0.1220059057231029
1028,314,1738371710.2087774,3.0,-1.0,0.0014276504516601562,0.04909819639278558,0.12353586960385048
1032,314,1738371710.2097816,4.0,0.0,0.0010042190551757812,0.08829151301894621,0.13171726879934015
1036,313,1738371710.210783,4.0,-1.0,0.0010013580322265625,0.09126883367283709,0.12555322967069962
1040,312,1738371710.2117836,4.0,-1.0,0.0010006427764892578,0.09133407229590558,0.1250560622090359
1047,312,1738371710.212859,7.0,0.0,0.0010752677917480469,0.14430082981433537,0.13346627519073517
1051,312,1738371710.2142248,4.0,0.0,0.0013659000396728516,0.06491252449568885,0.11510842507646103
1055,311,1738371710.215068,4.0,-1.0,0.0008432865142822266,0.10837690173195243,0.13385649515949008
1058,311,1738371710.215068,3.0,0.0,0.0012423992156982422,0.05352387058661506,0.11749686393355237
1062,310,1738371710.2163105,4.0,-1.0,0.0012423992156982422,0.0735615239735014,0.12780219776698823
1063,310,1738371710.2174778,1.0,0.0,0.00116729736328125,0.018989167322089533,0.11705234267728624
1066,310,1738371710.2184818,3.0,0.0,0.0010039806365966797,0.06623435992088603,0.13308994712408206
1070,309,1738371710.2194853,4.0,-1.0,0.0010035037994384766,0.0910736757961311,0.12927662756500732
1074,309,1738371710.220769,4.0,0.0,0.0012836456298828125,0.06907203804528257,0.12211466195815057
1077,308,1738371710.221773,3.0,-1.0,0.0010039806365966797,0.06981714557112324,0.12517179495002959
1082,308,1738371710.2227814,5.0,0.0,0.0010085105895996094,0.10989475556613516,0.13183877915950698
1085,308,1738371710.2237978,3.0,0.0,0.001016378402709961,0.0654264343483113,0.1175651031713964
1090,308,1738371710.2248025,5.0,0.0,0.0010046958923339844,0.11031201140122253,0.13268270450488706
1093,307,1738371710.2248025,3.0,-1.0,0.001477956771850586,0.047427004355541216,0.11777079022203313
1097,307,1738371710.2262805,4.0,0.0,0.001477956771850586,0.059990942544894565,0.1264982302735179
1099,307,1738371710.227553,2.0,0.0,0.001272439956665039,0.03484015859432278,0.12166574910539486
1102,307,1738371710.2285564,3.0,0.0,0.0010035037994384766,0.06626583265071301,0.13039870223112718
1106,307,1738371710.2296638,4.0,0.0,0.0011074542999267578,0.08006110932955897,0.12717452594518353
1110,306,1738371710.2306683,4.0,-1.0,0.0010044574737548828,0.09098720660477468,0.12690455642202383
1112,306,1738371710.2316692,2.0,0.0,0.0010008811950683594,0.04429297913718454,0.11706908230539015
1116,306,1738371710.2327418,4.0,0.0,0.0010726451873779297,0.08265922490237862,0.1311598061579488
1120,306,1738371710.2337062,4.0,0.0,0.0009644031524658203,0.09193667560835635,0.12668953577639377
1123,306,1738371710.234722,3.0,0.0,0.0010156631469726562,0.06547250930207772,0.12059036494586513
1132,304,1738371710.234722,9.0,-2.0,0.0024237632751464844,0.08431535791287223,0.126373998200974
1136,304,1738371710.2371457,4.0,0.0,0.0024237632751464844,0.03658113838636645,0.12167797862447954
1140,303,1738371710.2383556,4.0,-1.0,0.0012099742889404297,0.07553282786717552,0.13054850004470614
1150,303,1738371710.239496,10.0,0.0,0.0011403560638427734,0.1943779285154722,0.14286198424933116
1152,303,1738371710.2405014,2.0,0.0,0.001005411148071289,0.04409341390037959,0.0994904995958833
1156,303,1738371710.2420058,4.0,0.0,0.0015044212341308594,0.05893563436383541,0.12673156571292574
1160,303,1738371710.2425172,4.0,0.0,0.0005114078521728516,0.17337242556447618,0.16330040122713244
1165,303,1738371710.243638,5.0,0.0,0.0011208057403564453,0.09888424080934945,0.11368297652029588
1170,302,1738371710.2446797,5.0,-1.0,0.0010416507720947266,0.1085055517509624,0.12662400855573583
1174,302,1738371710.2461054,4.0,0.0,0.0014257431030273438,0.06218793525682297,0.11949098673437798
1179,302,1738371710.2471085,5.0,0.0,0.0010030269622802734,0.11049555884115801,0.13327868175866264
1186,302,1738371710.2471085,7.0,0.0,0.0011131763458251953,0.13938675143770668,0.1294819928274182
1190,302,1738371710.2482216,4.0,0.0,0.0011131763458251953,0.0796495722501181,0.11587054775923522
1196,302,1738371710.2495131,6.0,0.0,0.001291513442993164,0.10297688374629907,0.12813280167483598
1200,302,1738371710.2509322,4.0,0.0,0.0014190673828125,0.062480486027520404,0.12016616341185134
1208,302,1738371710.2519355,8.0,0.0,0.001003265380859375,0.17675088062538089,0.14451704048361547
1213,302,1738371710.2529416,5.0,0.0,0.0010061264038085938,0.11015516967885114,0.11372901496454957
1219,302,1738371710.2539098,6.0,0.0,0.0009682178497314453,0.13736167920554104,0.12984882962053212
1224,302,1738371710.2544148,5.0,0.0,0.0005049705505371094,0.2194781945442643,0.15284588260832638
1226,302,1738371710.2554202,2.0,0.0,0.001005411148071289,0.04409341390037959,0.09522244406481084
1231,302,1738371710.2576168,5.0,0.0,0.0021965503692626953,0.05045640030877584,0.12554015563859777
1237,302,1738371710.2576168,6.0,0.0,0.0010685920715332031,0.12445912076164706,0.13688435643054256
1245,302,1738371710.2586854,8.0,0.0,0.0010685920715332031,0.16594549434886274,0.1316821781275316
1250,302,1738371710.259688,5.0,0.0,0.0010025501251220703,0.11054811320921563,0.1155982499029626
1257,302,1738371710.2606914,7.0,0.0,0.0010035037994384766,0.15462027618499702,0.13255320164363057
1266,303,1738371710.2617023,9.0,1.0,0.001010894775390625,0.19855846191524756,0.13247564821469363
1273,303,1738371710.262718,7.0,0.0,0.0010156631469726562,0.15276918837151465,0.11733748787391608
1279,303,1738371710.2640226,6.0,0.0,0.00130462646484375,0.10194184562384906,0.11838441888533939
1285,304,1738371710.2640226,6.0,1.0,0.0011353492736816406,0.1187568860590377,0.12757691709628022
1288,304,1738371710.265158,3.0,0.0,0.0011353492736816406,0.058570535410930505,0.11598208356165512
1294,305,1738371710.2663968,6.0,1.0,0.0012388229370117188,0.10883762344363693,0.1319818878558654
1300,305,1738371710.267491,6.0,0.0,0.0010943412780761719,0.121530670861373,0.1270278515037087
1310,306,1738371710.2687664,10.0,1.0,0.0012753009796142578,0.17467687729028927,0.13216942631383652
1316,306,1738371710.2702153,6.0,0.0,0.0014488697052001953,0.09179295363727204,0.11526497135411952
1331,307,1738371710.271729,15.0,1.0,0.0015137195587158203,0.22013861151408948,0.13954034910017848
1338,307,1738371710.272746,7.0,0.0,0.0010170936584472656,0.15255432312767286,0.1136848664354866
1345,308,1738371710.2736793,7.0,1.0,0.0009331703186035156,0.16796218328690296,0.12786769493963207
1347,309,1738371710.2748284,2.0,1.0,0.0011491775512695312,0.04313057959934543,0.10647402051250236
1352,309,1738371710.2748284,5.0,0.0,0.0028111934661865234,0.039424545504601116,0.12481953681150987
1359,309,1738371710.2776396,7.0,0.0,0.0028111934661865234,0.05519436370644156,0.1260039443714336
1365,309,1738371710.2776396,6.0,0.0,0.001003265380859375,0.13256316046903568,0.13822886318702202
1372,310,1738371710.278643,7.0,1.0,0.001003265380859375,0.156227182838626,0.12907735856751154
1382,310,1738371710.2797174,10.0,0.0,0.0010745525360107422,0.20628125850665707,0.13300847558866935
1388,311,1738371710.2819777,6.0,1.0,0.0022602081298828125,0.059654039178601,0.11395414870435962
1395,311,1738371710.2819777,7.0,0.0,0.0005116462707519531,0.3032603646144699,0.20644299994617477
1401,312,1738371710.2824893,6.0,1.0,0.0005116462707519531,0.26352296897163907,0.11176714984713057
1404,312,1738371710.2835357,3.0,0.0,0.0010464191436767578,0.06354816350577605,0.09237371962891398
1409,312,1738371710.284541,5.0,0.0,0.0010051727294921875,0.11025968122503599,0.1329896383185843
1417,313,1738371710.2855463,8.0,1.0,0.001005411148071289,0.17774623393363512,0.13652034650397055
1421,314,1738371710.2865508,4.0,1.0,0.0010044574737548828,0.09098720660477468,0.11027838271570366
1428,314,1738371710.2875535,7.0,0.0,0.0010027885437011719,0.1547305616886953,0.13591219943477684
1435,314,1738371710.2885578,7.0,0.0,0.0010042190551757812,0.15451014778315586,0.12500739242792275
1438,314,1738371710.2898612,3.0,0.0,0.0013034343719482422,0.051017539715904704,0.11147067390239877
1444,315,1738371710.290861,6.0,1.0,0.0009996891021728516,0.1348724758915186,0.13938524492601545
1457,316,1738371710.2918928,13.0,1.0,0.0010318756103515625,0.28008157438345477,0.14910304879675318
1464,316,1738371710.292894,7.0,0.0,0.001001119613647461,0.15498850737381578,0.10368287714146948
1471,317,1738371710.2940197,7.0,1.0,0.0011258125305175781,0.13922151321154982,0.12265061782813833
1474,318,1738371710.2940197,3.0,1.0,0.0013821125030517578,0.050715887528031744,0.11409721549289359
1482,318,1738371710.2954018,8.0,0.0,0.0013821125030517578,0.12830217451640552,0.13464194955064576
1489,319,1738371710.2964387,7.0,1.0,0.0010368824005126953,0.15116210287076068,0.1288140433631324
1493,319,1738371710.2975092,4.0,0.0,0.0010704994201660156,0.08282491154472192,0.11413136415324128
1500,319,1738371710.2985525,7.0,0.0,0.0010433197021484375,0.14871954809475604,0.135842537452642
1512,320,1738371710.299724,12.0,1.0,0.0011715888977050781,0.2278222723976383,0.1365877282709473
1519,321,1738371710.3007777,7.0,1.0,0.0010535717010498047,0.14876759117106544,0.11221691683736258
1525,321,1738371710.3017812,6.0,0.0,0.0010035037994384766,0.13253166530142602,0.12227890789974154
1530,321,1738371710.3027894,5.0,0.0,0.0010082721710205078,0.109920741557047,0.12121105873002536
1536,321,1738371710.3038003,6.0,0.0,0.001010894775390625,0.1315626837862505,0.1287049551683933
1543,322,1738371710.3050852,7.0,1.0,0.0012848377227783203,0.12198997687603233,0.12377117284316103
1551,322,1738371710.3050852,8.0,0.0,0.0011670589447021484,0.15194437296661958,0.12943288171209988
1558,323,1738371710.3062522,7.0,1.0,0.0011670589447021484,0.1343011206097933,0.1224603878795522
1565,323,1738371710.308058,7.0,0.0,0.0018057823181152344,0.08592510462934413,0.12046497248831511
1569,323,1738371710.3088908,4.0,0.0,0.0008327960968017578,0.10646546030226206,0.12926153855691852
1576,324,1738371710.3097806,7.0,1.0,0.0008897781372070312,0.17615326510850435,0.13843460507071972
1583,324,1738371710.3111317,7.0,0.0,0.0013511180877685547,0.1148397286858395,0.11728676045611369
1586,324,1738371710.3116355,3.0,0.0,0.0005037784576416016,0.13199852798241885,0.13086786178778903
1594,324,1738371710.3126457,8.0,0.0,0.0010101795196533203,0.175541115334341,0.13241395940817616
1607,324,1738371710.3140624,13.0,0.0,0.0014166831970214844,0.20340331903674766,0.12840722926113454
1614,325,1738371710.3150628,7.0,1.0,0.0010004043579101562,0.15667397173139613,0.11705927899524916
1621,325,1738371710.3156383,7.0,0.0,0.0005755424499511719,0.2695926853614965,0.1585865330461046
1627,326,1738371710.3166432,6.0,1.0,0.001004934310913086,0.1341685151632592,0.10200642980618044
1634,326,1738371710.3176448,7.0,0.0,0.001001596450805664,0.1549147208908956,0.12858604180030972
1641,326,1738371710.318668,7.0,0.0,0.0010230541229248047,0.15166551910106094,0.12450194906474137
1646,326,1738371710.3196664,5.0,0.0,0.0009984970092773438,0.11099685196866088,0.11808172040827647
1653,326,1738371710.3206718,7.0,0.0,0.001005411148071289,0.15432694865132854,0.13241277666250673
1658,326,1738371710.321673,5.0,0.0,0.001001119613647461,0.1107060766955827,0.11759581613034795
1663,326,1738371710.3225658,5.0,0.0,0.0008928775787353516,0.12412678666081489,0.12761459593236701
1669,326,1738371710.323577,6.0,0.0,0.0010111331939697266,0.1315316621678147,0.12629691759039297
1676,326,1738371710.3246922,7.0,0.0,0.0011153221130371094,0.13911858539175984,0.12620786552984842
1679,326,1738371710.3256943,3.0,0.0,0.0010020732879638672,0.06636043055599597,0.11263189131026191
1685,326,1738371710.327062,6.0,0.0,0.0013675689697265625,0.09724996151563843,0.12890642922433068
1698,326,1738371710.328063,13.0,0.0,0.001001119613647461,0.28783579940851506,0.15759110118133215
1700,327,1738371710.328063,2.0,1.0,0.0014004707336425781,0.035391452786660706,0.09422815126371915
1706,327,1738371710.3294635,6.0,0.0,0.0014004707336425781,0.09496523310413724,0.13231729601301503
1713,327,1738371710.330666,7.0,0.0,0.0012025833129882812,0.12902393783954252,0.12988673334021236
1718,327,1738371710.331669,5.0,0.0,0.0010030269622802734,0.11049555884115801,0.12188685706644643
1725,327,1738371710.3330624,7.0,0.0,0.0013933181762695312,0.11136152335089877,0.1251511701390166
1730,327,1738371710.3340664,5.0,0.0,0.0010039806365966797,0.11039059986814338,0.12487958484675475
1737,327,1738371710.3350692,7.0,0.0,0.0010027885437011719,0.1547305616886953,0.13260421272918724
1742,327,1738371710.3350692,5.0,0.0,0.0012874603271484375,0.08608422519347256,0.11592944873980181
1748,327,1738371710.3363566,6.0,0.0,0.0012874603271484375,0.10330107023216706,0.12733112104125793
1756,327,1738371710.338057,8.0,0.0,0.0017004013061523438,0.1042859935041507,0.12514394150848962
1761,327,1738371710.3390372,5.0,0.0,0.0009801387786865234,0.11307584919599897,0.1265780836606165
1767,327,1738371710.3390372,6.0,0.0,0.001439809799194336,0.0923705546040242,0.12258640760879025
1772,327,1738371710.340477,5.0,0.0,0.001439809799194336,0.07697546217002016,0.12321693123297814
1774,327,1738371710.3419812,2.0,0.0,0.0015041828155517578,0.029472487940703868,0.11964588774446522
1780,327,1738371710.3425343,6.0,0.0,0.000553131103515625,0.240442146230044,0.190250885048395
1786,327,1738371710.3434594,6.0,0.0,0.0009250640869140625,0.14376953073549023,0.10717892638455832
1794,327,1738371710.34448,8.0,0.0,0.001020669937133789,0.1737369085894891,0.130064397608408
1798,327,1738371710.3454833,4.0,0.0,0.001003265380859375,0.08837544031269044,0.1104989864847344
1803,327,1738371710.3465428,5.0,0.0,0.0010595321655273438,0.10460279388945809,0.12766327391780857
1807,327,1738371710.3476353,4.0,0.0,0.0010924339294433594,0.0811619059004368,0.12137653619125718
1812,327,1738371710.3486402,5.0,0.0,0.001004934310913086,0.11028584010551644,0.12999950704952154
1816,327,1738371710.3500626,4.0,0.0,0.0014224052429199219,0.06233386738783128,0.11928151873960241
1821,327,1738371710.3510664,5.0,0.0,0.0010037422180175781,0.1104168209132427,0.1332345479937386
1825,327,1738371710.35157,4.0,0.0,0.0005035400390625,0.17608136971392113,0.1473391415990845
1827,327,1738371710.3525786,2.0,0.0,0.001008749008178711,0.04394751274353598,0.10265118681909827
1831,327,1738371710.3536272,4.0,0.0,0.0010485649108886719,0.0845574926866306,0.1316660579386162
1835,327,1738371710.3546314,4.0,0.0,0.0010042190551757812,0.08829151301894621,0.1256806036286125
1840,327,1738371710.3561015,5.0,0.0,0.0014700889587402344,0.07539001233291466,0.12354456800394258
1846,327,1738371710.3561015,6.0,0.0,0.0014586448669433594,0.0911777998126352,0.1268953226190756
1850,327,1738371710.3575602,4.0,0.0,0.0014586448669433594,0.06078519987509013,0.121482753726005
1855,327,1738371710.358645,5.0,0.0,0.0010848045349121094,0.10216589363620918,0.13156632921268968
1858,327,1738371710.3596718,3.0,0.0,0.0010268688201904297,0.06475804263451383,0.11881699327875775
1862,327,1738371710.3606966,4.0,0.0,0.0010247230529785156,0.08652486105998172,0.12867639803245662
1863,328,1738371710.3617156,1.0,1.0,0.0010190010070800781,0.030762938015205344,0.11568959797233622
1865,328,1738371710.3627234,2.0,0.0,0.0010077953338623047,0.04398910016983693,0.12728857557398968
1868,328,1738371710.3639426,3.0,0.0,0.0012192726135253906,0.054539086747526604,0.12652418299242923
1872,328,1738371710.3642309,4.0,0.0,0.00028824806213378906,0.3075962389047158,0.2751334977479316
1874,328,1738371710.365231,2.0,0.0,0.0010001659393310547,0.04432465468841495,0.08004337786649163
1876,328,1738371710.3662314,2.0,0.0,0.0010004043579101562,0.04431409113867986,0.12504311093637324
1880,328,1738371710.3680632,4.0,0.0,0.0018317699432373047,0.048403469066224315,0.1254265806430802
1882,328,1738371710.3690667,2.0,0.0,0.0010035037994384766,0.044177221767142005,0.12432491810775631
1885,328,1738371710.3690667,3.0,0.0,0.001224517822265625,0.05430546916410651,0.12645896569166337
1888,328,1738371710.3702912,3.0,0.0,0.001224517822265625,0.05430546916410651,0.12504491615472454
1890,328,1738371710.3717957,2.0,0.0,0.0015044212341308594,0.029467817181917703,0.12222239948037245
1892,328,1738371710.3726358,2.0,0.0,0.0008401870727539062,0.0527644513104145,0.1297852902629025
1894,328,1738371710.373696,2.0,0.0,0.0010602474212646484,0.04181289103168444,0.12327902388111253
1896,328,1738371710.3749604,2.0,0.0,0.001264333724975586,0.03506353505900447,0.12413228341413614
1897,328,1738371710.376094,1.0,0.0,0.0011336803436279297,0.019552253040788715,0.12270579610946616
1899,328,1738371710.376094,2.0,0.0,0.0014681816101074219,0.030195181295534376,0.12628421711974436
1901,328,1738371710.3775623,2.0,0.0,0.0014681816101074219,0.030195181295534376,0.12504491615472454
1903,328,1738371710.3786345,2.0,0.0,0.0010721683502197266,0.0413479934218147,0.1268232645064627
1904,328,1738371710.3800628,1.0,0.0,0.001428365707397461,0.015518438192113229,0.12195338984899326
1906,328,1738371710.3810654,2.0,0.0,0.0010025501251220703,0.04421924528368625,0.12993913570396334
1908,328,1738371710.3815682,2.0,0.0,0.0005028247833251953,0.08816592053954514,0.13998678027576517
1909,328,1738371710.3825738,1.0,0.0,0.0010056495666503906,0.022041480134886285,0.11380376539810912
1910,328,1738371710.3834834,1.0,0.0,0.0009095668792724609,0.024369846188453566,0.125482551161701
1911,328,1738371710.3845532,1.0,0.0,0.001069784164428711,0.020720072032304516,0.12446165203637537
1912,328,1738371710.385558,1.0,0.0,0.0010046958923339844,0.022062402280244506,0.1252733288209514
1913,328,1738371710.386561,1.0,0.0,0.0010030269622802734,0.0220991117682316,0.12505117308266053
1915,328,1738371710.387566,2.0,0.0,0.0010051727294921875,0.0441038724900144,0.12878749868581402
1915,328,1738371710.389972,0.0,0.0,0.002405881881713867,0.0,0.12191092435621462
1916,328,1738371710.389972,1.0,0.0,0.0010066032409667969,0.02202059763357422,0.12878486972243847
1917,328,1738371710.3909786,1.0,0.0,0.0010066032409667969,0.02202059763357422,0.12504491615472454
1917,328,1738371710.3919845,0.0,0.0,0.0010058879852294922,0.0,0.12130230322206559
1918,328,1738371710.3925085,1.0,0.0,0.0005240440368652344,0.042297981441742655,0.13884390590786141
1919,328,1738371710.393764,1.0,0.0,0.0012555122375488281,0.017654949337058554,0.1216893282062154
1919,328,1738371710.393764,0.0,0.0,0.0014178752899169922,0.0,0.12291617000699531
1920,328,1738371710.395182,1.0,0.0,0.0014178752899169922,0.015633254280973657,0.12692989634876223
1919,327,1738371710.3962748,-1.0,-1.0,0.0010929107666015625,0.028682547355363797,0.12708617328145894
1920,327,1738371710.3973286,1.0,0.0,0.0010538101196289062,0.021034154572160714,0.12380411196403068
1919,327,1738371710.4000568,-1.0,0.0,0.0027282238006591797,0.008124701844704218,0.12423596318902849
1920,327,1738371710.4030807,1.0,0.0,0.003023862838745117,0.007330360577856214,0.12500000642197664
1919,327,1738371710.4125464,-1.0,0.0,0.009465694427490234,0.002341719893429811,0.12495481607461272
1919,327,1738371710.4399698,0.0,0.0,0.027423381805419922,0.0,0.12503031761659686
1919,327,1738371710.4444172,0.0,0.0,0.004447460174560547,0.0,0.12504491615472454
1918,327,1738371710.450422,-1.0,0.0,0.006004810333251953,0.003691374700585657,0.12515001169091586
1918,326,1738371710.4530623,0.0,-1.0,0.002640247344970703,0.008395427416376229,0.1253495113151418
1918,326,1738371710.4540615,0.0,0.0,0.0009992122650146484,0.0,0.12360849931364254
1917,326,1738371710.4570608,-1.0,0.0,0.0029993057250976562,0.007390378633461872,0.12546616758273196
1917,326,1738371710.4580626,0.0,0.0,0.0010018348693847656,0.0,0.12378376837644435
1917,326,1738371710.4594238,0.0,0.0,0.0013611316680908203,0.0,0.12504491615472454
1916,326,1738371710.4609268,-1.0,0.0,0.00150299072265625,0.01474793198111522,0.12672244601478724
1915,326,1738371710.4625585,-1.0,0.0,0.0016317367553710938,0.013584302046895142,0.12492300029040557
1915,325,1738371710.463452,0.0,-1.0,0.0008935928344726562,0.024805486448492623,0.1271917303339056
1914,325,1738371710.4656131,-1.0,0.0,0.0021610260009765625,0.01025716716780123,0.1238939878661952
1914,325,1738371710.467101,0.0,0.0,0.0014879703521728516,0.0,0.12386641886281989
1913,325,1738371710.4682658,-1.0,0.0,0.0011646747589111328,0.019031926961914095,0.12783857604316434
1913,325,1738371710.4700644,0.0,0.0,0.0017986297607421875,0.0,0.12323592509493816
1912,325,1738371710.470286,-1.0,0.0,0.00022149085998535156,0.10007638666194871,0.20229006961940793
1912,325,1738371710.471795,0.0,0.0,0.0015091896057128906,0.0,0.11370830516441002
1911,325,1738371710.473029,-1.0,0.0,0.001233816146850586,0.01796540351863775,0.12753424321454163
1911,325,1738371710.4740317,0.0,0.0,0.0010027885437011719,0.0,0.12198208507185403
1910,324,1738371710.475031,-1.0,-1.0,0.0009992122650146484,0.03137217778024043,0.13041254334867236
1910,324,1738371710.475031,0.0,0.0,0.002446413040161133,0.0,0.12285256398925964
1909,324,1738371710.4774773,-1.0,0.0,0.002446413040161133,0.009060614287978788,0.12567809047541845
1909,323,1738371710.4784956,0.0,-1.0,0.0010182857513427734,0.021767961416284325,0.1271783572688775
1908,323,1738371710.4797444,-1.0,0.0,0.0012488365173339844,0.01774932478215929,0.12449478203278229
1907,323,1738371710.481112,-1.0,0.0,0.0013675689697265625,0.016208326919273073,0.12485227537311007
1907,323,1738371710.4816153,0.0,0.0,0.0005033016204833984,0.0,0.11953930807840371
1906,323,1738371710.4826176,-1.0,0.0,0.0010023117065429688,0.022114881828960598,0.12881696452848768
1906,323,1738371710.4835749,0.0,0.0,0.0009572505950927734,0.0,0.12109530435813672
1905,322,1738371710.4845874,-1.0,-1.0,0.001012563705444336,0.03095851120249297,0.13027192390657408
1904,322,1738371710.4857888,-1.0,0.0,0.0012013912200927734,0.018450280454246945,0.12326497000285074
1903,322,1738371710.486896,-1.0,0.0,0.0011072158813476562,0.02001958725429594,0.1252872259571356
1903,322,1738371710.4881048,0.0,0.0,0.0012087821960449219,0.0,0.1222135078736181
1902,322,1738371710.4881048,-1.0,0.0,0.0010361671447753906,0.0213923063067074,0.12857449773522447
1901,321,1738371710.489141,-1.0,-1.0,0.0010361671447753906,0.0302532897093851,0.12650691671486988
1900,321,1738371710.4904065,-1.0,0.0,0.0012655258178710938,0.017515253053683188,0.12332412994089412
